index,fips,year,temp,tempc
1443,18,1963,49.61666667,9.787037037
1444,18,1964,51.95,11.08333333
1445,18,1965,51.55,10.86111111
1446,18,1966,50.15,10.08333333
1447,18,1967,50.28333333,10.15740741
1448,18,1968,50.70833333,10.39351852
1449,18,1969,50.13333333,10.07407407
1450,18,1970,50.975,10.54166667
1451,18,1971,51.55833333,10.86574074
1452,18,1972,50.21666667,10.12037037
1453,18,1973,52.91666667,11.62037037
1454,18,1974,51.29166667,10.71759259
1455,18,1975,51.99166667,11.10648148
1456,18,1976,49.96666667,9.981481481
1457,18,1977,51.04166667,10.5787037
1458,18,1978,49.05,9.472222222
1459,18,1979,49.24166667,9.578703704
1460,18,1980,50.51666667,10.28703704
1461,18,1981,50.79166667,10.43981481
1462,18,1982,50.7,10.38888889
1463,18,1983,51.80833333,11.00462963
1464,18,1984,51.26666667,10.7037037
1465,18,1985,51.01666667,10.56481481
1466,18,1986,52.4,11.33333333
1467,18,1987,53.225,11.79166667
1468,18,1988,51.28333333,10.71296296
1469,18,1989,50.18333333,10.10185185
1470,18,1990,53.29166667,11.8287037
1471,18,1991,53.70833333,12.06018519
1472,18,1992,51.28333333,10.71296296
1473,18,1993,50.775,10.43055556
1474,18,1994,51.49166667,10.8287037
1475,18,1995,51.49166667,10.8287037
1476,18,1996,50.05,10.02777778
1477,18,1997,50.5,10.27777778
1478,18,1998,54.95,12.75
1479,18,1999,53.20833333,11.78240741
1480,18,2000,51.55,10.86111111
1481,18,2001,53.15833333,11.75462963
1482,18,2002,53.11666667,11.73148148
1483,18,2003,51.06666667,10.59259259
1484,18,2004,52.21666667,11.23148148
1485,18,2005,52.85,11.58333333
1486,18,2006,53.425,11.90277778
1487,18,2007,53.28333333,11.82407407
1488,18,2008,51.04166667,10.5787037
1489,18,2009,51.28333333,10.71296296
1490,18,2010,52.6,11.44444444
1491,18,2011,53.06666667,11.7037037
1492,18,2012,55.13333333,12.85185185
1493,18,2013,51.20833333,10.6712963
1494,18,2014,49.40833333,9.671296296
1495,18,2015,52.30833333,11.28240741
1496,18,2016,54.225,12.34722222
1497,18,2017,53.975,12.20833333
1498,18,2018,52.59166667,11.43981481
1499,18,2019,52.39166667,11.3287037
1500,19,1895,46.11666667,7.842592593
1501,19,1896,47.4,8.555555556
1502,19,1897,46.56666667,8.092592593
1503,19,1898,46.70833333,8.171296296
1504,19,1899,46.45,8.027777778
1505,19,1900,48.41666667,9.12037037
1506,19,1901,47.95,8.861111111
1507,19,1902,46.59166667,8.106481481
1508,19,1903,46.24166667,7.912037037
1509,19,1904,45.26666667,7.37037037
1510,19,1905,46.25,7.916666667
1511,19,1906,47.46666667,8.592592593
1512,19,1907,46.39166667,7.99537037
1513,19,1908,48.33333333,9.074074074
1514,19,1909,46.3,7.944444444
1515,19,1910,47.59166667,8.662037037
1516,19,1911,48.4,9.111111111
1517,19,1912,45.20833333,7.337962963
1518,19,1913,48.63333333,9.240740741
1519,19,1914,48.18333333,8.990740741
1520,19,1915,46.70833333,8.171296296
1521,19,1916,46.3,7.944444444
1522,19,1917,43.95833333,6.643518519
1523,19,1918,48.125,8.958333333
1524,19,1919,47.525,8.625
1525,19,1920,47.05833333,8.365740741
1526,19,1921,51.03333333,10.57407407
1527,19,1922,48.975,9.430555556
1528,19,1923,47.86666667,8.814814815
1529,19,1924,45.08333333,7.268518519
1530,19,1925,47.51666667,8.62037037
1531,19,1926,47.06666667,8.37037037
1532,19,1927,47.6,8.666666667
1533,19,1928,48.2,9
1534,19,1929,45.2,7.333333333
1535,19,1930,48.95833333,9.421296296
1536,19,1931,52.01666667,11.12037037
1537,19,1932,47.025,8.347222222
1538,19,1933,49.51666667,9.731481481
1539,19,1934,50.19166667,10.10648148
1540,19,1935,47.38333333,8.546296296
1541,19,1936,47.275,8.486111111
1542,19,1937,46.29166667,7.939814815
1543,19,1938,50.01666667,10.00925926
1544,19,1939,49.88333333,9.935185185
1545,19,1940,46.61666667,8.12037037
1546,19,1941,49.78333333,9.87962963
1547,19,1942,47.64166667,8.689814815
1548,19,1943,46.54166667,8.078703704
1549,19,1944,48.05,8.916666667
1550,19,1945,46.4,8
1551,19,1946,49.30833333,9.615740741
1552,19,1947,47.48333333,8.601851852
1553,19,1948,47.75833333,8.75462963
1554,19,1949,48,8.888888889
1555,19,1950,44.825,7.125
1556,19,1951,44.31666667,6.842592593
1557,19,1952,47.79166667,8.773148148
1558,19,1953,49.10833333,9.50462963
1559,19,1954,49.25833333,9.587962963
1560,19,1955,47.91666667,8.842592593
1561,19,1956,48.10833333,8.949074074
1562,19,1957,47.54166667,8.634259259
1563,19,1958,46.85833333,8.25462963
1564,19,1959,46.89166667,8.273148148
1565,19,1960,46.1,7.833333333
1566,19,1961,46.68333333,8.157407407
1567,19,1962,46.475,8.041666667
1568,19,1963,47.69166667,8.717592593
1569,19,1964,48.525,9.180555556
1570,19,1965,46.725,8.180555556
1571,19,1966,46.38333333,7.990740741
1572,19,1967,46.625,8.125
1573,19,1968,47.625,8.680555556
1574,19,1969,46.05,7.805555556
1575,19,1970,46.925,8.291666667
1576,19,1971,47.43333333,8.574074074
1577,19,1972,45.49166667,7.49537037
1578,19,1973,48.74166667,9.300925926
1579,19,1974,47.6,8.666666667
1580,19,1975,47.39166667,8.550925926
1581,19,1976,47.35833333,8.532407407
1582,19,1977,48.35833333,9.087962963
1583,19,1978,45.31666667,7.398148148
1584,19,1979,45.13333333,7.296296296
1585,19,1980,48.00833333,8.893518519
1586,19,1981,48.96666667,9.425925926
1587,19,1982,46.08333333,7.824074074
1588,19,1983,47.65,8.694444444
1589,19,1984,47.76666667,8.759259259
1590,19,1985,45.9,7.722222222
1591,19,1986,48.55833333,9.199074074
1592,19,1987,51.18333333,10.65740741
1593,19,1988,48.7,9.277777778
1594,19,1989,46.6,8.111111111
1595,19,1990,49.45833333,9.699074074
1596,19,1991,48.58333333,9.212962963
1597,19,1992,47.84166667,8.800925926
1598,19,1993,45.66666667,7.592592593
1599,19,1994,47.45833333,8.587962963
1600,19,1995,47.25833333,8.476851852
1601,19,1996,45.16666667,7.314814815
1602,19,1997,47.1,8.388888889
1603,19,1998,50.91666667,10.50925926
1604,19,1999,49.65833333,9.810185185
1605,19,2000,48.63333333,9.240740741
1606,19,2001,49.05833333,9.476851852
1607,19,2002,49.16666667,9.537037037
1608,19,2003,47.91666667,8.842592593
1609,19,2004,48.51666667,9.175925926
1610,19,2005,49.61666667,9.787037037
1611,19,2006,50.39166667,10.21759259
1612,19,2007,48.89166667,9.384259259
1613,19,2008,45.91666667,7.731481481
1614,19,2009,46.7,8.166666667
1615,19,2010,48.19166667,8.99537037
1616,19,2011,48.40833333,9.115740741
1617,19,2012,52.075,11.15277778
1618,19,2013,46.65833333,8.143518519
1619,19,2014,45.45833333,7.476851852
1620,19,2015,49.26666667,9.592592593
1621,19,2016,50.71666667,10.39814815
1622,19,2017,50,10
1623,19,2018,47.49166667,8.606481481
1624,19,2019,46.825,8.236111111
1625,20,1895,52.38333333,11.32407407
1626,20,1896,54.675,12.59722222
1627,20,1897,53.96666667,12.2037037
1628,20,1898,52.63333333,11.46296296
1629,20,1899,52.81666667,11.56481481
1630,20,1900,54.7,12.61111111
1631,20,1901,54.2,12.33333333
1632,20,1902,53.04166667,11.68981481
1633,20,1903,52.13333333,11.18518519
1634,20,1904,53.025,11.68055556
1635,20,1905,52.275,11.26388889
1636,20,1906,53.03333333,11.68518519
1637,20,1907,53.61666667,12.00925926
1638,20,1908,54.54166667,12.52314815
1639,20,1909,53.23333333,11.7962963
1640,20,1910,54.70833333,12.61574074
1641,20,1911,54.825,12.68055556
1642,20,1912,51.60833333,10.89351852
1643,20,1913,54.18333333,12.32407407
1644,20,1914,54.65,12.58333333
1645,20,1915,52.34166667,11.30092593
1646,20,1916,52.89166667,11.60648148
1647,20,1917,51.99166667,11.10648148
1648,20,1918,53.96666667,12.2037037
1649,20,1919,52.66666667,11.48148148
1650,20,1920,53.15833333,11.75462963
1651,20,1921,56.45,13.58333333
1652,20,1922,54.63333333,12.57407407
1653,20,1923,53.78333333,12.10185185
1654,20,1924,51.925,11.06944444
1655,20,1925,54.60833333,12.56018519
1656,20,1926,54.10833333,12.28240741
1657,20,1927,53.84166667,12.13425926
1658,20,1928,53.96666667,12.2037037
1659,20,1929,52.175,11.20833333
1660,20,1930,54.40833333,12.44907407
1661,20,1931,56.275,13.48611111
1662,20,1932,53.55,11.97222222
1663,20,1933,56.65833333,13.69907407
1664,20,1934,57.50833333,14.1712963
1665,20,1935,54.75833333,12.64351852
1666,20,1936,55.15833333,12.86574074
1667,20,1937,53.525,11.95833333
1668,20,1938,56.75833333,13.75462963
1669,20,1939,56.70833333,13.72685185
1670,20,1940,53.46666667,11.92592593
1671,20,1941,55.01666667,12.78703704
1672,20,1942,53.88333333,12.15740741
1673,20,1943,54.40833333,12.44907407
1674,20,1944,53.98333333,12.21296296
1675,20,1945,53.55,11.97222222
1676,20,1946,56.68333333,13.71296296
1677,20,1947,54.14166667,12.30092593
1678,20,1948,53.64166667,12.02314815
1679,20,1949,53.55833333,11.97685185
1680,20,1950,53.2,11.77777778
1681,20,1951,52.03333333,11.12962963
1682,20,1952,54.79166667,12.66203704
1683,20,1953,56.30833333,13.50462963
1684,20,1954,57.24166667,14.02314815
1685,20,1955,54.58333333,12.5462963
1686,20,1956,55.93333333,13.2962963
1687,20,1957,53.64166667,12.02314815
1688,20,1958,53.14166667,11.74537037
1689,20,1959,53.575,11.98611111
1690,20,1960,52.66666667,11.48148148
1691,20,1961,52.65833333,11.47685185
1692,20,1962,54.31666667,12.39814815
1693,20,1963,55.83333333,13.24074074
1694,20,1964,54.86666667,12.7037037
1695,20,1965,54.45,12.47222222
1696,20,1966,53.45,11.91666667
1697,20,1967,53.85,12.13888889
1698,20,1968,53.48333333,11.93518519
1699,20,1969,53.14166667,11.74537037
1700,20,1970,54,12.22222222
1701,20,1971,53.825,12.125
1702,20,1972,53.19166667,11.77314815
1703,20,1973,53.99166667,12.21759259
1704,20,1974,54.375,12.43055556
1705,20,1975,53.725,12.06944444
1706,20,1976,54.2,12.33333333
1707,20,1977,55.45,13.02777778
1708,20,1978,52.7,11.5
1709,20,1979,52.29166667,11.27314815
1710,20,1980,55.08333333,12.82407407
1711,20,1981,55.66666667,13.14814815
1712,20,1982,53.025,11.68055556
1713,20,1983,53.19166667,11.77314815
1714,20,1984,53.975,12.20833333
1715,20,1985,52.53333333,11.40740741
1716,20,1986,56.19166667,13.43981481
1717,20,1987,55.45,13.02777778
1718,20,1988,54.73333333,12.62962963
1719,20,1989,53.14166667,11.74537037
1720,20,1990,55.50833333,13.06018519
1721,20,1991,55.7,13.16666667
1722,20,1992,54.15833333,12.31018519
1723,20,1993,51.93333333,11.07407407
1724,20,1994,54.91666667,12.73148148
1725,20,1995,53.925,12.18055556
1726,20,1996,53.08333333,11.71296296
1727,20,1997,53.66666667,12.03703704
1728,20,1998,56.31666667,13.50925926
1729,20,1999,55.99166667,13.3287037
1730,20,2000,55.53333333,13.07407407
1731,20,2001,55.91666667,13.28703704
1732,20,2002,55.18333333,12.87962963
1733,20,2003,54.96666667,12.75925926
1734,20,2004,55.06666667,12.81481481
1735,20,2005,55.89166667,13.27314815
1736,20,2006,56.875,13.81944444
1737,20,2007,55.075,12.81944444
1738,20,2008,53.575,11.98611111
1739,20,2009,53.6,12
1740,20,2010,55.275,12.93055556
1741,20,2011,55.20833333,12.89351852
1742,20,2012,58.21666667,14.56481481
1743,20,2013,53.71666667,12.06481481
1744,20,2014,53.68333333,12.0462963
1745,20,2015,56.3,13.5
1746,20,2016,57.16666667,13.98148148
1747,20,2017,56.5,13.61111111
1748,20,2018,54.6,12.55555556
1749,20,2019,53.875,12.15277778
1750,21,1895,53.675,12.04166667
1751,21,1896,56.025,13.34722222
1752,21,1897,55.925,13.29166667
1753,21,1898,56.13333333,13.40740741
1754,21,1899,55.26666667,12.92592593
1755,21,1900,56.56666667,13.64814815
1756,21,1901,54.36666667,12.42592593
1757,21,1902,55.475,13.04166667
1758,21,1903,54.825,12.68055556
1759,21,1904,54.24166667,12.35648148
1760,21,1905,54.76666667,12.64814815
1761,21,1906,55.81666667,13.23148148
1762,21,1907,55.20833333,12.89351852
1763,21,1908,56.46666667,13.59259259
1764,21,1909,55.64166667,13.13425926
1765,21,1910,54.425,12.45833333
1766,21,1911,57.20833333,14.00462963
1767,21,1912,53.83333333,12.12962963
1768,21,1913,56.925,13.84722222
1769,21,1914,55.39166667,12.99537037
1770,21,1915,55.35833333,12.97685185
1771,21,1916,55.34166667,12.96759259
1772,21,1917,52.58333333,11.43518519
1773,21,1918,55.525,13.06944444
1774,21,1919,56.65833333,13.69907407
1775,21,1920,54.53333333,12.51851852
1776,21,1921,58.7,14.83333333
1777,21,1922,57.2,14
1778,21,1923,55.95,13.30555556
1779,21,1924,53.875,12.15277778
1780,21,1925,56.38333333,13.5462963
1781,21,1926,54.76666667,12.64814815
1782,21,1927,56.49166667,13.60648148
1783,21,1928,54.725,12.625
1784,21,1929,55.00833333,12.78240741
1785,21,1930,56.44166667,13.5787037
1786,21,1931,57.76666667,14.31481481
1787,21,1932,56.61666667,13.67592593
1788,21,1933,57.39166667,14.10648148
1789,21,1934,56.54166667,13.63425926
1790,21,1935,55.7,13.16666667
1791,21,1936,56.275,13.48611111
1792,21,1937,55.25,12.91666667
1793,21,1938,57.50833333,14.1712963
1794,21,1939,57.05833333,13.9212963
1795,21,1940,53.96666667,12.2037037
1796,21,1941,56.8,13.77777778
1797,21,1942,55.66666667,13.14814815
1798,21,1943,55.55,13.08333333
1799,21,1944,56.28333333,13.49074074
1800,21,1945,55.53333333,13.07407407
1801,21,1946,57.25833333,14.03240741
1802,21,1947,54.83333333,12.68518519
1803,21,1948,55.7,13.16666667
1804,21,1949,56.975,13.875
1805,21,1950,54.51666667,12.50925926
1806,21,1951,54.975,12.76388889
1807,21,1952,56.54166667,13.63425926
1808,21,1953,57.09166667,13.93981481
1809,21,1954,56.90833333,13.83796296
1810,21,1955,55.95833333,13.31018519
1811,21,1956,56.09166667,13.38425926
1812,21,1957,56.09166667,13.38425926
1813,21,1958,53.03333333,11.68518519
1814,21,1959,55.83333333,13.24074074
1815,21,1960,53.63333333,12.01851852
1816,21,1961,54.475,12.48611111
1817,21,1962,54.65,12.58333333
1818,21,1963,53.66666667,12.03703704
1819,21,1964,55.59166667,13.10648148
1820,21,1965,55.575,13.09722222
1821,21,1966,53.775,12.09722222
1822,21,1967,54.39166667,12.43981481
1823,21,1968,53.99166667,12.21759259
1824,21,1969,53.9,12.16666667
1825,21,1970,55.04166667,12.80092593
1826,21,1971,55.43333333,13.01851852
1827,21,1972,54.74166667,12.63425926
1828,21,1973,56.25833333,13.47685185
1829,21,1974,55.45,13.02777778
1830,21,1975,55.775,13.20833333
1831,21,1976,53.325,11.84722222
1832,21,1977,54.79166667,12.66203704
1833,21,1978,53.36666667,11.87037037
1834,21,1979,53.425,11.90277778
1835,21,1980,54.63333333,12.57407407
1836,21,1981,54.34166667,12.41203704
1837,21,1982,55.31666667,12.9537037
1838,21,1983,55.05,12.80555556
1839,21,1984,55.325,12.95833333
1840,21,1985,55.03333333,12.7962963
1841,21,1986,56.61666667,13.67592593
1842,21,1987,56.475,13.59722222
1843,21,1988,54.8,12.66666667
1844,21,1989,54.34166667,12.41203704
1845,21,1990,57.31666667,14.06481481
1846,21,1991,57.375,14.09722222
1847,21,1992,55.08333333,12.82407407
1848,21,1993,55,12.77777778
1849,21,1994,55.39166667,12.99537037
1850,21,1995,55.36666667,12.98148148
1851,21,1996,54.4,12.44444444
1852,21,1997,54.475,12.48611111
1853,21,1998,58.18333333,14.5462963
1854,21,1999,57.25833333,14.03240741
1855,21,2000,55.66666667,13.14814815
1856,21,2001,56.59166667,13.66203704
1857,21,2002,56.83333333,13.7962963
1858,21,2003,55.24166667,12.91203704
1859,21,2004,56.40833333,13.56018519
1860,21,2005,56.78333333,13.76851852
1861,21,2006,56.80833333,13.78240741
1862,21,2007,57.71666667,14.28703704
1863,21,2008,55.35,12.97222222
1864,21,2009,55.39166667,12.99537037
1865,21,2010,56.00833333,13.33796296
1866,21,2011,56.925,13.84722222
1867,21,2012,58.40833333,14.6712963
1868,21,2013,55.04166667,12.80092593
1869,21,2014,54.34166667,12.41203704
1870,21,2015,56.56666667,13.64814815
1871,21,2016,57.925,14.40277778
1872,21,2017,57.81666667,14.34259259
1873,21,2018,56.95833333,13.86574074
1874,21,2019,57.525,14.18055556
1875,22,1895,64.775,18.20833333
1876,22,1896,67.24166667,19.5787037
1877,22,1897,67.29166667,19.60648148
1878,22,1898,65.95833333,18.86574074
1879,22,1899,66.08333333,18.93518519
1880,22,1900,66.75,19.30555556
1881,22,1901,65.425,18.56944444
1882,22,1902,66.6,19.22222222
1883,22,1903,64.675,18.15277778
1884,22,1904,66.13333333,18.96296296
1885,22,1905,65.65,18.69444444
1886,22,1906,66.36666667,19.09259259
1887,22,1907,67.71666667,19.84259259
1888,22,1908,67.5,19.72222222
1889,22,1909,67.26666667,19.59259259
1890,22,1910,66.525,19.18055556
1891,22,1911,68.76666667,20.42592593
1892,22,1912,65.39166667,18.55092593
1893,22,1913,66.075,18.93055556
1894,22,1914,65.84166667,18.80092593
1895,22,1915,66.05833333,18.9212963
1896,22,1916,66.8,19.33333333
1897,22,1917,65.125,18.40277778
1898,22,1918,66.76666667,19.31481481
1899,22,1919,66.825,19.34722222
1900,22,1920,65.84166667,18.80092593
1901,22,1921,68.91666667,20.50925926
1902,22,1922,67.8,19.88888889
1903,22,1923,66.51666667,19.17592593
1904,22,1924,65.84166667,18.80092593
1905,22,1925,67.35833333,19.64351852
1906,22,1926,66.175,18.98611111
1907,22,1927,68.69166667,20.38425926
1908,22,1928,65.84166667,18.80092593
1909,22,1929,66.10833333,18.94907407
1910,22,1930,66.11666667,18.9537037
1911,22,1931,66.625,19.23611111
1912,22,1932,66.8,19.33333333
1913,22,1933,68.50833333,20.28240741
1914,22,1934,67.10833333,19.50462963
1915,22,1935,67,19.44444444
1916,22,1936,66.25,19.02777778
1917,22,1937,66.18333333,18.99074074
1918,22,1938,67.36666667,19.64814815
1919,22,1939,67.275,19.59722222
1920,22,1940,64.4,18
1921,22,1941,66.51666667,19.17592593
1922,22,1942,65.59166667,18.66203704
1923,22,1943,66.25833333,19.03240741
1924,22,1944,66.91666667,19.39814815
1925,22,1945,66.91666667,19.39814815
1926,22,1946,67.24166667,19.5787037
1927,22,1947,65.875,18.81944444
1928,22,1948,66.45,19.13888889
1929,22,1949,67.30833333,19.61574074
1930,22,1950,66.84166667,19.35648148
1931,22,1951,66.975,19.43055556
1932,22,1952,66.31666667,19.06481481
1933,22,1953,67.15,19.52777778
1934,22,1954,67.48333333,19.71296296
1935,22,1955,66.85,19.36111111
1936,22,1956,67.025,19.45833333
1937,22,1957,67.06666667,19.48148148
1938,22,1958,64.94166667,18.30092593
1939,22,1959,65.8,18.77777778
1940,22,1960,65.125,18.40277778
1941,22,1961,65.06666667,18.37037037
1942,22,1962,66.49166667,19.16203704
1943,22,1963,65.86666667,18.81481481
1944,22,1964,66.06666667,18.92592593
1945,22,1965,66.83333333,19.35185185
1946,22,1966,65.175,18.43055556
1947,22,1967,65.75,18.75
1948,22,1968,64.36666667,17.98148148
1949,22,1969,65.625,18.68055556
1950,22,1970,65.34166667,18.52314815
1951,22,1971,66.48333333,19.15740741
1952,22,1972,66.48333333,19.15740741
1953,22,1973,66.23333333,19.01851852
1954,22,1974,66.51666667,19.17592593
1955,22,1975,66.08333333,18.93518519
1956,22,1976,64.33333333,17.96296296
1957,22,1977,66.05,18.91666667
1958,22,1978,65.08333333,18.37962963
1959,22,1979,64.54166667,18.0787037
1960,22,1980,66.05,18.91666667
1961,22,1981,66.05,18.91666667
1962,22,1982,66.675,19.26388889
1963,22,1983,64.36666667,17.98148148
1964,22,1984,66.31666667,19.06481481
1965,22,1985,66.35833333,19.08796296
1966,22,1986,67.30833333,19.61574074
1967,22,1987,65.99166667,18.88425926
1968,22,1988,65.63333333,18.68518519
1969,22,1989,65.45,18.58333333
1970,22,1990,67.80833333,19.89351852
1971,22,1991,66.91666667,19.39814815
1972,22,1992,65.825,18.79166667
1973,22,1993,65.60833333,18.6712963
1974,22,1994,66.45833333,19.14351852
1975,22,1995,66.775,19.31944444
1976,22,1996,66.15833333,18.97685185
1977,22,1997,66.04166667,18.91203704
1978,22,1998,68.64166667,20.35648148
1979,22,1999,67.85,19.91666667
1980,22,2000,67.24166667,19.5787037
1981,22,2001,66.65833333,19.25462963
1982,22,2002,66.64166667,19.24537037
1983,22,2003,66.375,19.09722222
1984,22,2004,67.14166667,19.52314815
1985,22,2005,67.50833333,19.72685185
1986,22,2006,67.775,19.875
1987,22,2007,67.38333333,19.65740741
1988,22,2008,66.64166667,19.24537037
1989,22,2009,66.85,19.36111111
1990,22,2010,66.45833333,19.14351852
1991,22,2011,67.71666667,19.84259259
1992,22,2012,68.71666667,20.39814815
1993,22,2013,66.25,19.02777778
1994,22,2014,65.075,18.375
1995,22,2015,68.09166667,20.05092593
1996,22,2016,68.74166667,20.41203704
1997,22,2017,68.71666667,20.39814815
1998,22,2018,67.775,19.875
1999,22,2019,67.76666667,19.87037037
2000,23,1895,39.36666667,4.092592593
2001,23,1896,38.33333333,3.518518519
2002,23,1897,38.96666667,3.87037037
2003,23,1898,40.15833333,4.532407407
2004,23,1899,39.325,4.069444444
2005,23,1900,39.90833333,4.393518519
2006,23,1901,39.33333333,4.074074074
2007,23,1902,39.44166667,4.134259259
2008,23,1903,39.3,4.055555556
2009,23,1904,36.51666667,2.509259259
2010,23,1905,37.89166667,3.273148148
2011,23,1906,38.925,3.847222222
2012,23,1907,37.43333333,3.018518519
2013,23,1908,39.75,4.305555556
2014,23,1909,39.33333333,4.074074074
2015,23,1910,40.05833333,4.476851852
2016,23,1911,39.46666667,4.148148148
2017,23,1912,38.49166667,3.606481481
2018,23,1913,41,5
2019,23,1914,37.65,3.138888889
2020,23,1915,40.90833333,4.949074074
2021,23,1916,39.35833333,4.087962963
2022,23,1917,36.94166667,2.74537037
2023,23,1918,38.45833333,3.587962963
2024,23,1919,39.85833333,4.365740741
2025,23,1920,39.35,4.083333333
2026,23,1921,41.1,5.055555556
2027,23,1922,39.59166667,4.217592593
2028,23,1923,38.05833333,3.365740741
2029,23,1924,38.66666667,3.703703704
2030,23,1925,38.80833333,3.782407407
2031,23,1926,37.13333333,2.851851852
2032,23,1927,40.21666667,4.564814815
2033,23,1928,39.3,4.055555556
2034,23,1929,39.25833333,4.032407407
2035,23,1930,40.65,4.805555556
2036,23,1931,42.05833333,5.587962963
2037,23,1932,40.875,4.930555556
2038,23,1933,39.59166667,4.217592593
2039,23,1934,38.55833333,3.643518519
2040,23,1935,39.075,3.930555556
2041,23,1936,39.4,4.111111111
2042,23,1937,41.925,5.513888889
2043,23,1938,41.025,5.013888889
2044,23,1939,39.15,3.972222222
2045,23,1940,38.99166667,3.884259259
2046,23,1941,40.725,4.847222222
2047,23,1942,40.89166667,4.939814815
2048,23,1943,38.83333333,3.796296296
2049,23,1944,40.45833333,4.699074074
2050,23,1945,40.45833333,4.699074074
2051,23,1946,40.65833333,4.810185185
2052,23,1947,40.71666667,4.842592593
2053,23,1948,39.95833333,4.421296296
2054,23,1949,42.14166667,5.634259259
2055,23,1950,40.33333333,4.62962963
2056,23,1951,41.16666667,5.092592593
2057,23,1952,41.81666667,5.453703704
2058,23,1953,43.06666667,6.148148148
2059,23,1954,40.46666667,4.703703704
2060,23,1955,40.43333333,4.685185185
2061,23,1956,39.33333333,4.074074074
2062,23,1957,41.08333333,5.046296296
2063,23,1958,39.61666667,4.231481481
2064,23,1959,40.7,4.833333333
2065,23,1960,41.225,5.125
2066,23,1961,40.73333333,4.851851852
2067,23,1962,39.00833333,3.893518519
2068,23,1963,39.59166667,4.217592593
2069,23,1964,40.1,4.5
2070,23,1965,39.3,4.055555556
2071,23,1966,41.075,5.041666667
2072,23,1967,39.41666667,4.12037037
2073,23,1968,39.75,4.305555556
2074,23,1969,40.9,4.944444444
2075,23,1970,40.1,4.5
2076,23,1971,39.99166667,4.439814815
2077,23,1972,38.51666667,3.62037037
2078,23,1973,42.25,5.694444444
2079,23,1974,39.6,4.222222222
2080,23,1975,40.825,4.902777778
2081,23,1976,39.525,4.180555556
2082,23,1977,40.48333333,4.712962963
2083,23,1978,39.3,4.055555556
2084,23,1979,41.83333333,5.462962963
2085,23,1980,39.54166667,4.189814815
2086,23,1981,41.78333333,5.435185185
2087,23,1982,39.85,4.361111111
2088,23,1983,42.11666667,5.62037037
2089,23,1984,41.35,5.194444444
2090,23,1985,39.90833333,4.393518519
2091,23,1986,40.06666667,4.481481481
2092,23,1987,41.06666667,5.037037037
2093,23,1988,40.925,4.958333333
2094,23,1989,39.28333333,4.046296296
2095,23,1990,42.40833333,5.782407407
2096,23,1991,41.70833333,5.393518519
2097,23,1992,39.825,4.347222222
2098,23,1993,39.95,4.416666667
2099,23,1994,40.425,4.680555556
2100,23,1995,40.93333333,4.962962963
2101,23,1996,40.975,4.986111111
2102,23,1997,39.80833333,4.337962963
2103,23,1998,43.49166667,6.384259259
2104,23,1999,43.8,6.555555556
2105,23,2000,40.93333333,4.962962963
2106,23,2001,42.65,5.916666667
2107,23,2002,41.7,5.388888889
2108,23,2003,40.45,4.694444444
2109,23,2004,40.44166667,4.689814815
2110,23,2005,41.83333333,5.462962963
2111,23,2006,43.975,6.652777778
2112,23,2007,40.71666667,4.842592593
2113,23,2008,41.60833333,5.337962963
2114,23,2009,40.85833333,4.921296296
2115,23,2010,44.63333333,7.018518519
2116,23,2011,42.81666667,6.009259259
2117,23,2012,43.85833333,6.587962963
2118,23,2013,41.96666667,5.537037037
2119,23,2014,41.19166667,5.106481481
2120,23,2015,41.225,5.125
2121,23,2016,43.25833333,6.25462963
2122,23,2017,42.36666667,5.759259259
2123,23,2018,41.76666667,5.425925926
2124,23,2019,40.65833333,4.810185185
2125,24,1895,52.08333333,11.15740741
2126,24,1896,53.725,12.06944444
2127,24,1897,53.15,11.75
2128,24,1898,54.375,12.43055556
2129,24,1899,53.00833333,11.6712963
2130,24,1900,54.75,12.63888889
2131,24,1901,52.325,11.29166667
2132,24,1902,53.04166667,11.68981481
2133,24,1903,52.66666667,11.48148148
2134,24,1904,50.58333333,10.32407407
2135,24,1905,52.45833333,11.36574074
2136,24,1906,54.025,12.23611111
2137,24,1907,51.575,10.875
2138,24,1908,53.45,11.91666667
2139,24,1909,53.15,11.75
2140,24,1910,53.01666667,11.67592593
2141,24,1911,54.35833333,12.4212963
2142,24,1912,52.50833333,11.39351852
2143,24,1913,55.1,12.83333333
2144,24,1914,52.56666667,11.42592593
2145,24,1915,53.16666667,11.75925926
2146,24,1916,52.65,11.47222222
2147,24,1917,50.9,10.5
2148,24,1918,53.175,11.76388889
2149,24,1919,54.10833333,12.28240741
2150,24,1920,52.525,11.40277778
2151,24,1921,56.04166667,13.35648148
2152,24,1922,54.35833333,12.4212963
2153,24,1923,53.85,12.13888889
2154,24,1924,52.03333333,11.12962963
2155,24,1925,53.95833333,12.19907407
2156,24,1926,52.19166667,11.21759259
2157,24,1927,53.7,12.05555556
2158,24,1928,53.325,11.84722222
2159,24,1929,53.83333333,12.12962963
2160,24,1930,54.45833333,12.47685185
2161,24,1931,55.54166667,13.0787037
2162,24,1932,54.73333333,12.62962963
2163,24,1933,54.59166667,12.55092593
2164,24,1934,53.31666667,11.84259259
2165,24,1935,52.975,11.65277778
2166,24,1936,53.39166667,11.88425926
2167,24,1937,53.75,12.08333333
2168,24,1938,54.76666667,12.64814815
2169,24,1939,54.75,12.63888889
